"","stfips","ctfips","st","cty","lon","lat","Uppm"
"2605",48,113,"TX","DALLAS",-96.778,32.767,1.77703
"2606",48,115,"TX","DAWSON",-101.947,32.742,1.09919
"2607",48,117,"TX","DEAFSMITH",-102.604,34.966,2.2052
"2608",48,119,"TX","DELTA",-95.672,33.386,1.73727
"2609",48,121,"TX","DENTON",-97.117,33.204,1.77845
"2610",48,123,"TX","DEWITT",-97.357,29.082,0.915732
"2611",48,125,"TX","DICKENS",-100.778,33.617,1.58865
"2612",48,127,"TX","DIMMIT",-99.756,28.422,1.59906
"2613",48,129,"TX","DONLEY",-100.814,34.965,1.40948
"2614",48,131,"TX","DUVAL",-98.509,27.681,1.27501
"2615",48,133,"TX","EASTLAND",-98.832,32.327,1.31508
"2616",48,135,"TX","ECTOR",-102.542,31.869,1.07649
"2617",48,137,"TX","EDWARDS",-100.304,29.982,1.35197
"2618",48,139,"TX","ELLIS",-96.793,32.348,1.79511
"2619",48,141,"TX","ELPASO",-106.234,31.768,2.23219
"2620",48,143,"TX","ERATH",-98.218,32.236,1.27711
"2621",48,145,"TX","FALLS",-96.936,31.253,1.58682
"2622",48,147,"TX","FANNIN",-96.106,33.593,1.83436
"2623",48,149,"TX","FAYETTE",-96.919,29.877,1.17051
"2624",48,151,"TX","FISHER",-100.402,32.743,1.48348
"2625",48,153,"TX","FLOYD",-101.303,34.072,1.80852
"2626",48,155,"TX","FOARD",-99.777,33.974,1.66408
"2627",48,157,"TX","FORTBEND",-95.771,29.527,1.58388
"2628",48,159,"TX","FRANKLIN",-95.218,33.175,1.57202
"2629",48,161,"TX","FREESTONE",-96.148,31.705,1.53739
"2630",48,163,"TX","FRIO",-99.108,28.868,1.33412
"2631",48,165,"TX","GAINES",-102.635,32.741,1.00266
"2632",48,167,"TX","GALVESTON",-94.857,29.381,1.44559
"2633",48,169,"TX","GARZA",-101.298,33.18,1.76133
"2634",48,171,"TX","GILLESPIE",-98.946,30.318,1.30375
"2635",48,173,"TX","GLASSCOCK",-101.52,31.869,1.71955
"2636",48,175,"TX","GOLIAD",-97.426,28.657,0.930854
"2637",48,177,"TX","GONZALES",-97.492,29.456,1.45133
"2638",48,179,"TX","GRAY",-100.812,35.401,1.73133
"2639",48,181,"TX","GRAYSON",-96.678,33.627,1.73096
"2640",48,183,"TX","GREGG",-94.817,32.48,1.73781
"2641",48,185,"TX","GRIMES",-95.985,30.543,1.8334
"2642",48,187,"TX","GUADALUPE",-97.948,29.583,1.39653
"2643",48,189,"TX","HALE",-101.826,34.07,1.66644
"2644",48,191,"TX","HALL",-100.681,34.531,1.43479
"2645",48,193,"TX","HAMILTON",-98.11,31.705,1.36358
"2646",48,195,"TX","HANSFORD",-101.354,36.277,2.10382
"2647",48,197,"TX","HARDEMAN",-99.745,34.29,1.64623
"2648",48,199,"TX","HARDIN",-94.39,30.332,1.43001
"2649",48,201,"TX","HARRIS",-95.392,29.857,1.17981
"2650",48,203,"TX","HARRISON",-94.37,32.549,1.58955
"2651",48,205,"TX","HARTLEY",-102.602,35.84,1.83262
"2652",48,207,"TX","HASKELL",-99.73,33.178,1.56626
"2653",48,209,"TX","HAYS",-98.031,30.058,1.62354
"2654",48,211,"TX","HEMPHILL",-100.27,35.838,1.47557
"2655",48,213,"TX","HENDERSON",-95.85,32.212,1.38605
"2656",48,215,"TX","HIDALGO",-98.181,26.396,1.43202
"2657",48,217,"TX","HILL",-97.132,31.991,1.54006
"2658",48,219,"TX","HOCKLEY",-102.343,33.608,1.42363
"2659",48,221,"TX","HOOD",-97.832,32.43,1.44121
"2660",48,223,"TX","HOPKINS",-95.564,33.149,1.66504
"2661",48,225,"TX","HOUSTON",-95.422,31.318,1.65071
"2662",48,227,"TX","HOWARD",-101.435,32.306,1.33797
"2663",48,229,"TX","HUDSPETH",-105.386,31.458,1.85374
"2664",48,231,"TX","HUNT",-96.085,33.123,1.659
"2665",48,233,"TX","HUTCHINSON",-101.354,35.84,1.69465
"2666",48,235,"TX","IRION",-100.982,31.304,1.46531
"2667",48,237,"TX","JACK",-98.172,33.233,1.57852
"2668",48,239,"TX","JACKSON",-96.577,28.954,1.19006
"2669",48,241,"TX","JASPER",-94.025,30.743,1.48741
"2670",48,243,"TX","JEFFDAVIS",-104.14,30.715,1.91027
"2671",48,245,"TX","JEFFERSON",-94.154,29.853,1.33165
"2672",48,247,"TX","JIMHOGG",-98.697,27.043,1.14378
"2673",48,249,"TX","JIMWELLS",-98.09,27.731,1.04588
"2674",48,251,"TX","JOHNSON",-97.366,32.38,1.73351
"2675",48,253,"TX","JONES",-99.878,32.74,1.33953
"2676",48,255,"TX","KARNES",-97.859,28.905,1.34568
"2677",48,257,"TX","KAUFMAN",-96.288,32.599,1.71672
"2678",48,259,"TX","KENDALL",-98.711,29.944,1.39969
"2679",48,261,"TX","KENEDY",-97.63,26.929,0.729283
"2680",48,263,"TX","KENT",-100.777,33.181,1.58664
"2681",48,265,"TX","KERR",-99.35,30.061,1.38187
"2682",48,267,"TX","KIMBLE",-99.748,30.487,1.34678
"2683",48,269,"TX","KING",-100.255,33.616,1.61579
"2684",48,271,"TX","KINNEY",-100.418,29.349,1.31395
"2685",48,273,"TX","KLEBERG",-97.668,27.428,0.995009
"2686",48,275,"TX","KNOX",-99.741,33.605,1.61983
"2687",48,277,"TX","LAMAR",-95.571,33.666,1.80522
"2688",48,279,"TX","LAMB",-102.351,34.069,1.41375
"2689",48,281,"TX","LAMPASAS",-98.239,31.196,1.33523
"2690",48,283,"TX","LASALLE",-99.099,28.345,1.51079
"2691",48,285,"TX","LAVACA",-96.93,29.384,0.843232
"2692",48,287,"TX","LEE",-96.965,30.311,1.70036
"2693",48,289,"TX","LEON",-95.994,31.297,1.59442
"2694",48,291,"TX","LIBERTY",-94.812,30.151,1.38066
"2695",48,293,"TX","LIMESTONE",-96.58,31.545,1.53168
"2696",48,295,"TX","LIPSCOMB",-100.273,36.278,1.54979
"2697",48,297,"TX","LIVEOAK",-98.125,28.351,1.34783
"2698",48,299,"TX","LLANO",-98.684,30.706,1.73169
"2699",48,301,"TX","LOVING",-103.58,31.849,1.26759
"2700",48,303,"TX","LUBBOCK",-101.82,33.61,1.45154
"2701",48,305,"TX","LYNN",-101.816,33.177,1.40205
"2702",48,307,"TX","MCCULLOCH",-99.347,31.198,1.50437
"2703",48,309,"TX","MCLENNAN",-97.202,31.552,1.55611
"2704",48,311,"TX","MCMULLEN",-98.567,28.349,1.85915
"2705",48,313,"TX","MADISON",-95.927,30.965,1.69495
"2706",48,315,"TX","MARION",-94.358,32.798,1.36112
"2707",48,317,"TX","MARTIN",-101.951,32.306,1.23357
"2708",48,319,"TX","MASON",-99.226,30.718,1.40912
"2709",48,321,"TX","MATAGORDA",-96.005,28.784,1.43505
"2710",48,323,"TX","MAVERICK",-100.314,28.743,1.64758
"2711",48,325,"TX","MEDINA",-99.11,29.356,1.36169
"2712",48,327,"TX","MENARD",-99.82,30.89,1.31457
"2713",48,329,"TX","MIDLAND",-102.031,31.869,1.33568
"2714",48,331,"TX","MILAM",-96.977,30.786,1.63037
"2715",48,333,"TX","MILLS",-98.595,31.495,1.35035
"2716",48,335,"TX","MITCHELL",-100.921,32.306,1.60028
"2717",48,337,"TX","MONTAGUE",-97.724,33.675,1.32663
"2718",48,339,"TX","MONTGOMERY",-95.503,30.3,1.15481
"2719",48,341,"TX","MOORE",-101.892,35.838,2.06088
"2720",48,343,"TX","MORRIS",-94.732,33.114,1.62832
"2721",48,345,"TX","MOTLEY",-100.779,34.074,1.44996
"2722",48,347,"TX","NACOGDOCHES",-94.616,31.616,1.702
"2723",48,349,"TX","NAVARRO",-96.472,32.047,1.41502
"2724",48,351,"TX","NEWTON",-93.744,30.786,1.45921
"2725",48,353,"TX","NOLAN",-100.406,32.303,1.41982
"2726",48,355,"TX","NUECES",-97.515,27.735,1.18091
"2727",48,357,"TX","OCHILTREE",-100.815,36.278,2.06605
"2728",48,359,"TX","OLDHAM",-102.602,35.405,2.22067
"2729",48,361,"TX","ORANGE",-93.894,30.12,1.28857
"2730",48,363,"TX","PALOPINTO",-98.313,32.753,1.621
"2731",48,365,"TX","PANOLA",-94.306,32.163,1.56152
"2732",48,367,"TX","PARKER",-97.805,32.778,1.53194
"2733",48,369,"TX","PARMER",-102.784,34.53,1.75837
"2734",48,371,"TX","PECOS",-102.723,30.781,1.59146
"2735",48,373,"TX","POLK",-94.829,30.794,1.60362
"2736",48,375,"TX","POTTER",-101.894,35.401,2.01317
"2737",48,377,"TX","PRESIDIO",-104.239,30,1.86445
"2738",48,379,"TX","RAINS",-95.793,32.87,1.44441
"2739",48,381,"TX","RANDALL",-101.896,34.966,2.19777
"2740",48,383,"TX","REAGAN",-101.523,31.366,1.75437
"2741",48,385,"TX","REAL",-99.822,29.832,1.31658
"2742",48,387,"TX","REDRIVER",-95.05,33.62,1.56738
"2743",48,389,"TX","REEVES",-103.692,31.323,2.31722
"2744",48,391,"TX","REFUGIO",-97.159,28.322,1.11544
"2745",48,393,"TX","ROBERTS",-100.813,35.838,1.67689
"2746",48,395,"TX","ROBERTSON",-96.512,31.026,1.60382
"2747",48,397,"TX","ROCKWALL",-96.408,32.898,1.7237
"2748",48,399,"TX","RUNNELS",-99.976,31.831,1.44579
"2749",48,401,"TX","RUSK",-94.762,32.108,1.76428
"2750",48,403,"TX","SABINE",-93.85,31.344,1.57755
"2751",48,405,"TX","SANAUGUSTINE",-94.168,31.394,1.49256
"2752",48,407,"TX","SANJACINTO",-95.164,30.577,0
"2753",48,409,"TX","SANPATRICIO",-97.52,28.009,1.06028
"2754",48,411,"TX","SANSABA",-98.817,31.155,1.61123
"2755",48,413,"TX","SCHLEICHER",-100.538,30.897,1.40289
"2756",48,415,"TX","SCURRY",-100.916,32.746,1.61156
"2757",48,417,"TX","SHACKELFORD",-99.354,32.736,1.52903
"2758",48,419,"TX","SHELBY",-94.144,31.792,1.61028
"2759",48,421,"TX","SHERMAN",-101.893,36.278,2.15336
"2760",48,423,"TX","SMITH",-95.268,32.376,1.49121
"2761",48,425,"TX","SOMERVELL",-97.774,32.222,1.49922
"2762",48,427,"TX","STARR",-98.737,26.563,1.66965
"2763",48,429,"TX","STEPHENS",-98.836,32.736,1.74313
"2764",48,431,"TX","STERLING",-101.05,31.828,1.60128
"2765",48,433,"TX","STONEWALL",-100.253,33.179,1.55834
"2766",48,435,"TX","SUTTON",-100.538,30.498,1.43865
"2767",48,437,"TX","SWISHER",-101.735,34.53,1.87872
"2768",48,439,"TX","TARRANT",-97.292,32.77,1.78984
"2769",48,441,"TX","TAYLOR",-99.89,32.301,1.43081
"2770",48,443,"TX","TERRELL",-102.076,30.226,1.80644
"2771",48,445,"TX","TERRY",-102.335,33.174,1.08936
"2772",48,447,"TX","THROCKMORTON",-99.212,33.177,1.76799
"2773",48,449,"TX","TITUS",-94.966,33.216,1.60567
"2774",48,451,"TX","TOMGREEN",-100.462,31.404,1.38533
"2775",48,453,"TX","TRAVIS",-97.782,30.335,1.56748
"2776",48,453,"TX","TRAVIS",-97.45,30.461,1.56748
"2777",48,455,"TX","TRINITY",-95.137,31.087,1.5623
"2778",48,457,"TX","TYLER",-94.377,30.772,1.43615
"2779",48,459,"TX","UPSHUR",-94.941,32.736,1.47886
"2780",48,461,"TX","UPTON",-102.043,31.369,1.72964
"2781",48,463,"TX","UVALDE",-99.762,29.357,1.39252
"2782",48,465,"TX","VALVERDE",-101.151,29.894,1.59107
"2783",48,467,"TX","VANZANDT",-95.836,32.563,1.52882
"2784",48,469,"TX","VICTORIA",-96.971,28.796,1.02615
"2785",48,471,"TX","WALKER",-95.572,30.738,1.97963
"2786",48,473,"TX","WALLER",-95.987,30.01,1.29937
"2787",48,475,"TX","WARD",-103.101,31.51,1.6036
"2788",48,477,"TX","WASHINGTON",-96.403,30.214,1.50693
"2789",48,479,"TX","WEBB",-99.333,27.762,1.53934
"2790",48,481,"TX","WHARTON",-96.222,29.278,1.52035
"2791",48,483,"TX","WHEELER",-100.269,35.401,1.40059
"2792",48,485,"TX","WICHITA",-98.703,33.988,1.69902
"2793",48,487,"TX","WILBARGER",-99.241,34.08,1.62268
"2794",48,489,"TX","WILLACY",-97.591,26.476,1.30127
"2795",48,491,"TX","WILLIAMSON",-97.601,30.648,1.81215
"2796",48,491,"TX","WILLIAMSON",-97.45,30.461,1.81215
"2797",48,493,"TX","WILSON",-98.086,29.174,1.47922
"2798",48,495,"TX","WINKLER",-103.048,31.85,0.822249
"2799",48,497,"TX","WISE",-97.654,33.216,1.35132
"2800",48,499,"TX","WOOD",-95.382,32.786,1.45277
"2801",48,501,"TX","YOAKUM",-102.827,33.173,1.15545
"2802",48,503,"TX","YOUNG",-98.687,33.177,1.69975
"2803",48,505,"TX","ZAPATA",-99.17,26.994,1.29234
"2804",48,507,"TX","ZAVALA",-99.76,28.866,1.50903
"2805",49,1,"UT","BEAVER",-113.235,38.358,3.28222
"2806",49,3,"UT","BOXELDER",-113.081,41.521,2.39042
"2807",49,5,"UT","CACHE",-111.743,41.722,1.96949
"2808",49,7,"UT","CARBON",-110.589,39.648,2.19144
"2809",49,9,"UT","DAGGETT",-109.504,40.887,1.86085
"2810",49,11,"UT","DAVIS",-112.111,40.991,2.42813
"2811",49,13,"UT","DUCHESNE",-110.424,40.298,1.62998
"2812",49,15,"UT","EMERY",-110.7,38.996,2.24371
"2813",49,17,"UT","GARFIELD",-111.442,37.855,1.72841
"2814",49,19,"UT","GRAND",-109.568,38.983,2.3033
"2815",49,21,"UT","IRON",-113.289,37.859,3.06762
"2816",49,23,"UT","JUAB",-112.786,39.702,3.07776
"2817",49,25,"UT","KANE",-111.886,37.285,1.40569
"2818",49,27,"UT","MILLARD",-113.1,39.074,2.57041
"2819",49,29,"UT","MORGAN",-111.573,41.089,2.12092
"2820",49,31,"UT","PIUTE",-112.126,38.336,2.86849
"2821",49,33,"UT","RICH",-111.244,41.632,1.95144
"2822",49,35,"UT","SALTLAKE",-111.923,40.668,2.14234
"2823",49,37,"UT","SANJUAN",-109.803,37.626,1.39761
"2824",49,39,"UT","SANPETE",-111.575,39.374,1.9277
"2825",49,41,"UT","SEVIER",-111.804,38.748,2.92615
"2826",49,43,"UT","SUMMIT",-110.956,40.868,1.63219
"2827",49,45,"UT","TOOELE",-113.13,40.449,2.5836
"2828",49,47,"UT","UINTAH",-109.518,40.125,2.53099
"2829",49,49,"UT","UTAH",-111.671,40.119,2.10743
"2830",49,51,"UT","WASATCH",-111.169,40.33,1.58143
"2831",49,53,"UT","WASHINGTON",-113.504,37.28,2.11895
"2832",49,55,"UT","WAYNE",-110.901,38.324,2.22306
"2833",49,57,"UT","WEBER",-111.912,41.27,1.89318
"2834",50,1,"VT","ADDISON",-73.141,44.03,1.54228
"2835",50,3,"VT","BENNINGTON",-73.093,43.036,1.84038
"2836",50,5,"VT","CALEDONIA",-72.103,44.465,1.67407
"2837",50,7,"VT","CHITTENDEN",-73.083,44.462,1.4168
"2838",50,9,"VT","ESSEX",-71.737,44.728,1.51577
"2839",50,11,"VT","FRANKLIN",-72.912,44.857,1.25526
"2840",50,13,"VT","GRANDISLE",-73.295,44.798,0.960761
"2841",50,15,"VT","LAMOILLE",-72.643,44.605,1.49344
"2842",50,17,"VT","ORANGE",-72.378,44.006,1.92058
"2843",50,19,"VT","ORLEANS",-72.244,44.829,1.24243
"2844",50,21,"VT","RUTLAND",-73.037,43.58,1.85739
"2845",50,23,"VT","WASHINGTON",-72.616,44.274,1.70047
"2846",50,25,"VT","WINDHAM",-72.715,42.991,1.37859
"2847",50,27,"VT","WINDSOR",-72.586,43.58,2.07599
"2848",51,1,"VA","ACCOMACK",-75.759,37.764,0.732689
"2849",51,3,"VA","ALBEMARLE",-78.486,38.037,1.80686
"2850",51,3,"VA","ALBEMARLE",-78.556,38.023,1.80686
"2851",51,5,"VA","ALLEGHANY",-80.007,37.788,1.66389
"2852",51,5,"VA","ALLEGHANY",-79.99,37.776,1.66389
"2853",51,5,"VA","ALLEGHANY",-79.825,37.823,1.66389
"2854",51,7,"VA","AMELIA",-77.976,37.336,1.94352
"2855",51,9,"VA","AMHERST",-79.146,37.605,1.44652
"2856",51,11,"VA","APPOMATTOX",-78.812,37.372,1.70866
"2857",51,13,"VA","ARLINGTON",-77.102,38.879,0
"2858",51,15,"VA","AUGUSTA",-78.903,38.068,1.80309
"2859",51,15,"VA","AUGUSTA",-79.13,38.163,1.80309
"2860",51,15,"VA","AUGUSTA",-79.062,38.159,1.80309
"2861",51,17,"VA","BATH",-79.742,38.059,1.78595
"2862",51,19,"VA","BEDFORD",-79.524,37.315,1.48375
"2863",51,19,"VA","BEDFORD",-79.52,37.338,1.48375
"2864",51,21,"VA","BLAND",-81.131,37.133,1.81315
"2865",51,23,"VA","BOTETOURT",-79.812,37.557,1.73621
"2866",51,25,"VA","BRUNSWICK",-77.859,36.765,2.67139
"2867",51,27,"VA","BUCHANAN",-82.036,37.267,1.74013
"2868",51,29,"VA","BUCKINGHAM",-78.529,37.572,1.56736
"2869",51,31,"VA","CAMPBELL",-79.097,37.206,2.08602
"2870",51,33,"VA","CAROLINE",-77.348,38.027,1.70568
"2871",51,35,"VA","CARROLL",-80.734,36.731,2.04132
"2872",51,36,"VA","CHARLESCITY",-77.058,37.355,0
"2873",51,37,"VA","CHARLOTTE",-78.662,37.011,1.53616
"2874",51,41,"VA","CHESTERFIELD",-77.582,37.378,2.0922
"2875",51,43,"VA","CLARKE",-77.997,39.112,2.08075
"2876",51,45,"VA","CRAIG",-80.212,37.482,1.76257
"2877",51,47,"VA","CULPEPER",-77.956,38.486,2.16154
"2878",51,49,"VA","CUMBERLAND",-78.246,37.511,1.82626
"2879",51,51,"VA","DICKENSON",-82.351,37.126,1.75231
"2880",51,53,"VA","DINWIDDIE",-77.633,37.076,2.32516
"2881",51,57,"VA","ESSEX",-76.943,37.942,1.70216
"2882",51,59,"VA","FAIRFAX",-77.277,38.835,1.7944
"2883",51,59,"VA","FAIRFAX",-77.3,38.853,1.7944
"2884",51,59,"VA","FAIRFAX",-77.312,38.845,1.7944
"2885",51,61,"VA","FAUQUIER",-77.81,38.738,2.0045
"2886",51,63,"VA","FLOYD",-80.363,36.931,1.53262
"2887",51,65,"VA","FLUVANNA",-78.278,37.842,1.59001
"2888",51,67,"VA","FRANKLIN",-79.882,36.991,1.79086
"2889",51,69,"VA","FREDERICK",-78.261,39.204,1.9801
"2890",51,69,"VA","FREDERICK",-78.175,39.173,1.9801
"2891",51,71,"VA","GILES",-80.704,37.314,1.56524
"2892",51,73,"VA","GLOUCESTER",-76.523,37.401,1.32801
"2893",51,75,"VA","GOOCHLAND",-77.917,37.721,1.87938
"2894",51,77,"VA","GRAYSON",-81.225,36.657,2.00551
"2895",51,79,"VA","GREENE",-78.466,38.297,2.00416
"2896",51,81,"VA","GREENSVILLE",-77.559,36.676,1.9726
"2897",51,81,"VA","GREENSVILLE",-77.536,36.695,1.9726
"2898",51,83,"VA","HALIFAX",-78.937,36.767,1.79892
"2899",51,83,"VA","HALIFAX",-78.907,36.707,1.79892
"2900",51,85,"VA","HANOVER",-77.492,37.76,1.76081
"2901",51,87,"VA","HENRICO",-77.409,37.542,1.99785
"2902",51,89,"VA","HENRY",-79.874,36.683,2.12071
"2903",51,89,"VA","HENRY",-79.864,36.682,2.12071
"2904",51,91,"VA","HIGHLAND",-79.569,38.362,1.62407
"2905",51,93,"VA","ISLEOFWIGHT",-76.709,36.907,1.38472
"2906",51,95,"VA","JAMESCITY",-76.774,37.313,0
"2907",51,97,"VA","KINGANDQUEEN",-76.895,37.718,1.48025
"2908",51,99,"VA","KINGGEORGE",-77.157,38.274,1.49097
"2909",51,101,"VA","KINGWILLIAM",-77.09,37.707,1.9226
"2910",51,103,"VA","LANCASTER",-76.421,37.702,1.1787
"2911",51,105,"VA","LEE",-83.128,36.705,1.85967
"2912",51,107,"VA","LOUDOUN",-77.636,39.09,1.86201
"2913",51,109,"VA","LOUISA",-77.964,37.978,1.81017
"2914",51,111,"VA","LUNENBURG",-78.241,36.946,0
"2915",51,113,"VA","MADISON",-78.279,38.414,2.15621
"2916",51,115,"VA","MATHEWS",-76.271,37.416,1.43961
"2917",51,117,"VA","MECKLENBURG",-78.362,36.68,1.81375
"2918",51,119,"VA","MIDDLESEX",-76.504,37.621,1.77309
"2919",51,121,"VA","MONTGOMERY",-80.387,37.174,1.85135
"2920",51,121,"VA","MONTGOMERY",-80.519,37.132,1.85135
"2921",51,125,"VA","NELSON",-78.887,37.787,1.5279
"2922",51,127,"VA","NEWKENT",-76.999,37.506,1.60659
"2923",51,131,"VA","NORTHAMPTON",-75.93,37.3,0.775315
"2924",51,133,"VA","NORTHUMBERLAND",-76.38,37.855,1.48692
"2925",51,135,"VA","NOTTOWAY",-78.052,37.143,2.14659
"2926",51,137,"VA","ORANGE",-78.013,38.246,1.83095
"2927",51,139,"VA","PAGE",-78.485,38.62,1.84303
"2928",51,141,"VA","PATRICK",-80.285,36.678,2.06793
"2929",51,143,"VA","PITTSYLVANIA",-79.398,36.821,2.60923
"2930",51,145,"VA","POWHATAN",-77.916,37.55,1.87949
"2931",51,147,"VA","PRINCEEDWARD",-78.442,37.224,1.51848
"2932",51,149,"VA","PRINCEGEORGE",-77.224,37.186,1.77129
"2933",51,149,"VA","PRINCEGEORGE",-77.297,37.31,1.77129
"2934",51,153,"VA","PRINCEWILLIAM",-77.478,38.703,1.92652
"2935",51,153,"VA","PRINCEWILLIAM",-77.479,38.752,1.92652
"2936",51,155,"VA","PULASKI",-80.714,37.064,1.94945
"2937",51,157,"VA","RAPPAHANNOCK",-78.16,38.684,2.14426
"2938",51,159,"VA","RICHMOND",-76.731,37.937,1.31588
"2939",51,161,"VA","ROANOKE",-80.052,37.272,1.67116
"2940",51,161,"VA","ROANOKE",-79.983,37.28,1.67116
"2941",51,163,"VA","ROCKBRIDGE",-79.447,37.814,1.57699
"2942",51,163,"VA","ROCKBRIDGE",-79.444,37.782,1.57699
"2943",51,163,"VA","ROCKBRIDGE",-79.357,37.732,1.57699
"2944",51,165,"VA","ROCKINGHAM",-78.875,38.51,1.70748
"2945",51,165,"VA","ROCKINGHAM",-78.874,38.436,1.70748
"2946",51,167,"VA","RUSSELL",-82.096,36.934,1.97909
"2947",51,169,"VA","SCOTT",-82.603,36.714,2.01197
"2948",51,171,"VA","SHENANDOAH",-78.57,38.859,1.82017
"2949",51,173,"VA","SMYTH",-81.537,36.844,1.77184
"2950",51,175,"VA","SOUTHAMPTON",-77.106,36.72,1.68072
"2951",51,177,"VA","SPOTSYLVANIA",-77.657,38.185,1.81693
"2952",51,179,"VA","STAFFORD",-77.458,38.42,1.67786
"2953",51,181,"VA","SURRY",-76.889,37.117,1.56276
"2954",51,183,"VA","SUSSEX",-77.263,36.921,1.84138
"2955",51,185,"VA","TAZEWELL",-81.561,37.125,1.72421
"2956",51,187,"VA","WARREN",-78.207,38.909,1.71084
"2957",51,191,"VA","WASHINGTON",-81.96,36.724,1.92741
"2958",51,193,"VA","WESTMORELAND",-76.797,38.113,1.58197
"2959",51,195,"VA","WISE",-82.621,36.974,1.84881
"2960",51,195,"VA","WISE",-82.627,36.933,1.84881
"2961",51,197,"VA","WYTHE",-81.078,36.917,2.109
"2962",51,199,"VA","YORK",-76.443,37.238,1.99333
"2963",51,510,"VA","XALEXANDRIA",-77.086,38.818,0
"2964",51,515,"VA","XBEDFORD",-79.52,37.338,1.6581
"2965",51,520,"VA","XBRISTOL",-82.167,36.613,2.18267
"2966",51,530,"VA","XBUENAVISTA",-79.357,37.732,1.88089
"2967",51,540,"VA","XCHARLOTTESVILLE",-78.486,38.037,1.9088
"2968",51,550,"VA","XCHESAPEAKE",-76.303,36.678,1.04874
"2969",51,560,"VA","XCLIFTONFORGE",-79.825,37.823,1.45718
"2970",51,570,"VA","XCOLONIALHEIGHTS",-77.398,37.265,0
"2971",51,580,"VA","XCOVINGTON",-79.99,37.776,1.40978
"2972",51,590,"VA","XDANVILLE",-79.41,36.583,2.82292
"2973",51,595,"VA","XEMPORIA",-77.536,36.695,1.83704
"2974",51,600,"VA","XFAIRFAX",-77.3,38.853,2.03588
"2975",51,600,"VA","XFAIRFAX",-77.312,38.845,2.03588
"2976",51,610,"VA","XFALLSCHURCH",-77.175,38.884,1.6619
"2977",51,620,"VA","XFRANKLIN",-76.936,36.682,1.82
"2978",51,630,"VA","XFREDERICKSBURG",-77.486,38.299,0
"2979",51,640,"VA","XGALAX",-80.918,36.665,2.05933
"2980",51,650,"VA","XHAMPTON",-76.297,37.047,0
"2981",51,660,"VA","XHARRISONBURG",-78.874,38.436,2.04005
"2982",51,670,"VA","XHOPEWELL",-77.298,37.291,1.85217
"2983",51,678,"VA","XLEXINGTON",-79.444,37.782,1.97511
"2984",51,680,"VA","XLYNCHBURG",-79.191,37.4,2.06435
"2985",51,683,"VA","XMANASSAS",-77.484,38.748,1.98449
"2986",51,685,"VA","XMANASSASPARK",-77.451,38.775,2.13495
"2987",51,690,"VA","XMARTINSVILLE",-79.864,36.682,2.25671
"2988",51,700,"VA","XNEWPORTNEWS",-76.517,37.076,2.7537
"2989",51,710,"VA","XNORFOLK",-76.245,36.923,0
"2990",51,720,"VA","XNORTON",-82.627,36.933,2.18287
"2991",51,730,"VA","XPETERSBURG",-77.392,37.204,0
"2992",51,735,"VA","XPOQUOSON",-76.271,37.15,0
"2993",51,740,"VA","XPORTSMOUTH",-76.357,36.858,0.869444
"2994",51,750,"VA","XRADFORD",-80.557,37.123,2.174
"2995",51,750,"VA","XRADFORD",-80.519,37.132,2.174
"2996",51,760,"VA","XRICHMOND",-77.476,37.529,0
"2997",51,770,"VA","XROANOKE",-79.958,37.278,2.07067
"2998",51,775,"VA","XSALEM",-80.056,37.286,1.58756
"2999",51,780,"VA","XSOUTHBOSTON",-78.907,36.707,1.80444
"3000",51,790,"VA","XSTAUNTON",-79.062,38.159,1.97662
"3001",51,800,"VA","XSUFFOLK",-76.634,36.702,1.456
"3002",51,810,"VA","XVIRGINIABEACH",-76.017,36.778,1.0623
"3003",51,820,"VA","XWAYNESBORO",-78.903,38.068,1.74044
"3004",51,830,"VA","XWILLIAMSBURG",-76.708,37.27,0.557005
"3005",51,840,"VA","XWINCHESTER",-78.175,39.173,1.88551
"3006",53,1,"WA","ADAMS",-118.56,46.984,2.01308
"3007",53,3,"WA","ASOTIN",-117.204,46.193,1.51437
"3008",53,5,"WA","BENTON",-119.512,46.236,1.8814
"3009",53,7,"WA","CHELAN",-120.616,47.869,1.26279
"3010",53,9,"WA","CLALLAM",-123.925,48.108,0.214039
"3011",53,11,"WA","CLARK",-122.481,45.779,0.647005
"3012",53,13,"WA","COLUMBIA",-117.908,46.299,1.75714
"3013",53,15,"WA","COWLITZ",-122.679,46.193,0.48996
"3014",53,17,"WA","DOUGLAS",-119.69,47.739,1.92778
"3015",53,19,"WA","FERRY",-118.514,48.476,1.94756
"3016",53,21,"WA","FRANKLIN",-118.893,46.535,1.86925
"3017",53,23,"WA","GARFIELD",-117.543,46.43,1.89129
"3018",53,25,"WA","GRANT",-119.451,47.204,1.99778
"3019",53,27,"WA","GRAYSHARBOR",-123.826,47.144,0.339015
"3020",53,29,"WA","ISLAND",-122.574,48.163,0.299126
"3021",53,31,"WA","JEFFERSON",-123.574,47.776,0.215209
"3022",53,33,"WA","KING",-121.834,47.491,0.685184
"3023",53,35,"WA","KITSAP",-122.648,47.64,0.326259
"3024",53,37,"WA","KITTITAS",-120.677,47.124,1.09844
"3025",53,39,"WA","KLICKITAT",-120.789,45.873,1.242
"3026",53,41,"WA","LEWIS",-122.391,46.578,0.56815
"3027",53,43,"WA","LINCOLN",-118.42,47.578,2.03492
