"","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county"
"6645",6645,"MO","MO",29,64030,1,1,1,1,"Y",NA," 2",2," 64",900,1100,20288,20288,0.3,0,438.808346,1,0,95,"JACKSON             "
"6646",6646,"MO","MO",29,64030,1,1,0,4,"Y",NA," 3",2," 66",1810,1930,20288,21188,5.1,9,426.798855,0,0,95,"JACKSON             "
"6647",6647,"MO","MO",29,64030,1,1,0,4,"Y",NA," 2",2," 71",700,700,21588,21788,4,6.4,438.808346,0,0,95,"JACKSON             "
"6648",6648,"MO","MO",29,64030,1,1,0,0," ",NA," 5",2," 72",700,715,21488,21688,1.7,21.6,430.944809,0,0,95,"JACKSON             "
"6649",6649,"MO","MO",29,64030,1,1,0,2,"Y",NA," 5",2," 77",1030,1030,22488,22688,1,24.7,430.944809,0,0,95,"JACKSON             "
"6650",6650,"MO","MO",29,64030,1,1,0,4,"Y",NA," 2",2," 82",1100,1100,22088,22288,0.8,21.7,438.808346,0,0,95,"JACKSON             "
"6651",6651,"MO","MO",29,64030,1,1,0,7,"Y",NA," 4",2," 82",1730,700,21888,22288,0.4,0,447.627412,0,0,95,"JACKSON             "
"6652",6652,"MO","MO",29,64030,1,1,0,4,"Y",NA," 3",2,"  8",2011,2020,32588,32788,3,8.1,426.798855,0,0,95,"JACKSON             "
"6653",6653,"MO","MO",29,64034,1,1,0,4,"Y",NA," 2",2," 58",2135,2135,12988,13188,0.9,22.6,438.808346,1,0,95,"JACKSON             "
"6654",6654,"MO","MO",29,64050,1,0,0,0," ",NA," 1",2," 21",1730,1830,11088,11288,1,40,443.843704,0,0,95,"JACKSON             "
"6655",6655,"MO","MO",29,64050,1,1,0,4,"Y",NA," 4",2," 37",1830,1830,10188,11188,3.5,43.2,447.627412,0,0,95,"JACKSON             "
"6656",6656,"MO","MO",29,64050,1,1,0,4,"Y",NA," 2",2," 39",1415,1415,11088,11288,3.3,7.5,438.808346,0,0,95,"JACKSON             "
"6657",6657,"MO","MO",29,64050,1,1,0,4,"Y",NA," 2",2," 50",1330,1330,12688,20288,2.6,10.4,438.808346,0,0,95,"JACKSON             "
"6658",6658,"MO","MO",29,64050,1,1,0,4,"Y",NA," 5",2," 79",845,950,21388,21588,2.4,11.8,430.944809,0,0,95,"JACKSON             "
"6659",6659,"MO","MO",29,64050,1,1,0,4,"Y",NA," 1",2," 82",935,945,22088,22288,12.3,2.9,443.843704,0,0,95,"JACKSON             "
"6660",6660,"MO","MO",29,64050,1,1,0,4,"Y",NA," 2",2," 74",1030,1030,31088,31488,0.7,18.5,438.808346,0,0,95,"JACKSON             "
"6661",6661,"MO","MO",29,64050,1,1,1,3,"Y",NA," 4",2," 94",800,800,40488,41088,0.4,0,447.627412,0,0,95,"JACKSON             "
"6662",6662,"MO","MO",29,64050,1,1,0,2,"Y",NA," 3",2," 98",1000,1030,40488,40488,4.4,9.4,426.798855,0,0,95,"JACKSON             "
"6663",6663,"MO","MO",29,64050,1,1,0,4,"Y",NA," 5",2," 98",1600,1600,40488,40488,1.3,17.4,430.944809,0,0,95,"JACKSON             "
"6664",6664,"MO","MO",29,64052,1,1,0,4,"Y",NA," 1",2," 34",845,855,10188,11188,10,3.3,443.843704,0,0,95,"JACKSON             "
"6665",6665,"MO","MO",29,64052,1,1,0,4,"Y",NA," 3",2," 38",1055,1055,12688,12888,4,6.8,426.798855,0,0,95,"JACKSON             "
"6666",6666,"MO","MO",29,64052,1,1,0,4,"Y",NA," 2",2," 45",1730,1900,12988,20288,1,15.8,438.808346,0,0,95,"JACKSON             "
"6667",6667,"MO","MO",29,64052,1,1,0,4," ",NA," 5",2," 60",1230,1310,12988,13188,4,6.2,430.944809,0,0,95,"JACKSON             "
"6668",6668,"MO","MO",29,64052,1,1,0,0," ",NA," 2",2," 70",1800,1800,20288,21188,2.7,12,438.808346,0,0,95,"JACKSON             "
"6669",6669,"MO","MO",29,64052,1,1,0,4,"Y",NA," 2",2," 41",2350,850,31888,32188,8.2,3.9,438.808346,0,0,95,"JACKSON             "
"6670",6670,"MO","MO",29,64052,1,1,1,1,"N",NA," 3",2," 81",1600,1600,21888,22088,2.8,9.5,426.798855,0,0,95,"JACKSON             "
"6671",6671,"MO","MO",29,64052,1,0,0,0," ",NA," 1",2," 90",1600,1700,22788,22988,3.6,6.8,443.843704,0,0,95,"JACKSON             "
"6672",6672,"MO","MO",29,64052,1,0,9,0," ",NA," 4",2,"  1",1830,1835,30388,31088,1.6,25,447.627412,0,0,95,"JACKSON             "
"6673",6673,"MO","MO",29,64052,1,0,0,0,"0",NA," 1",2,"  6",1510,1645,31188,31388,4.2,6.1,443.843704,0,0,95,"JACKSON             "
"6674",6674,"MO","MO",29,64054,1,1,0,2,"Y",NA," 3",2," 54",830,830,13088,20288,0.9,21.2,426.798855,0,0,95,"JACKSON             "
"6675",6675,"MO","MO",29,64054,1,1,0,4,"Y",NA," 3",2," 67",900,920,20288,20288,21.1,2.1,426.798855,0,0,95,"JACKSON             "
"6676",6676,"MO","MO",29,64055,1,1,0,4,"Y",NA," 5",2," 36",1830,1830,11088,11288,10.6,3.4,430.944809,0,0,95,"JACKSON             "
"6677",6677,"MO","MO",29,64055,1,1,0,7,"Y",NA," 4",2," 44",1045,1045,12388,12588,3.9,6,447.627412,1,0,95,"JACKSON             "
"6678",6678,"MO","MO",29,64055,1,1,0,7,"Y",NA," 3",2," 46",945,1100,12488,12888,2.7,8.7,426.798855,0,0,95,"JACKSON             "
"6679",6679,"MO","MO",29,64055,1,1,0,4,"Y",NA," 3",2," 44",1630,1630,13088,20288,13.1,3,426.798855,0,0,95,"JACKSON             "
"6680",6680,"MO","MO",29,64055,1,1,0,4,"Y",NA," 2",2," 45",1845,1500,12788,13188,1,14.5,438.808346,1,0,95,"JACKSON             "
"6681",6681,"MO","MO",29,64055,1,1,0,4,"Y",NA," 3",2," 56",1730,1730,20288,20288,9.8,3.2,426.798855,0,0,95,"JACKSON             "
"6682",6682,"MO","MO",29,64055,1,1,0,4,"Y",NA," 4",2," 57",835,900,20288,20288,1.3,17.5,447.627412,0,0,95,"JACKSON             "
"6683",6683,"MO","MO",29,64055,1,1,0,4,"Y",NA," 5",2," 63",900,900,20288,20288,2.2,10.9,430.944809,0,0,95,"JACKSON             "
"6684",6684,"MO","MO",29,64055,1,1,0,4,"Y",NA," 5",2," 64",2007,2008,20288,20288,4.4,6,430.944809,0,0,95,"JACKSON             "
"6685",6685,"MO","MO",29,64055,1,1,0,2,"Y",NA," 3",2," 70",1330,2015,20288,20288,1.3,14.8,426.798855,0,0,95,"JACKSON             "
"6686",6686,"MO","MO",29,64055,1,1,0,1,"Y",NA," 5",2," 75",1930,1940,21688,21888,1.9,13.1,430.944809,0,0,95,"JACKSON             "
"6687",6687,"MO","MO",29,64055,1,1,0,0,"Y",NA," 5",2," 91",1030,1030,32788,32988,5.4,5,430.944809,0,0,95,"JACKSON             "
"6688",6688,"MO","MO",29,64055,1,0,0,0," ",NA," 2",2," 93",815,815,40488,40488,7.4,5.2,438.808346,0,0,95,"JACKSON             "
"6689",6689,"MO","MO",29,64056,1,1,0,2,"Y",NA," 3",2," 34",804,832,11088,11288,1.9,10.5,426.798855,0,0,95,"JACKSON             "
"6690",6690,"MO","MO",29,64056,1,1,1,3,"N",NA," 5",2," 38",1710,1715,11288,11488,2.7,10.3,430.944809,0,0,95,"JACKSON             "
"6691",6691,"MO","MO",29,64056,1,1,0,1,"Y",NA," 1",2," 42",1800,1830,12588,12788,3,10.8,443.843704,0,0,95,"JACKSON             "
"6692",6692,"MO","MO",29,64056,1,1,0,5,"Y",NA," 4",2," 45",1040,1315,12988,13188,1.7,12.6,447.627412,1,0,95,"JACKSON             "
"6693",6693,"MO","MO",29,64056,1,1,0,2,"Y",NA," 2",2," 67",1800,1800,21088,21288,10.3,4.4,438.808346,0,0,95,"JACKSON             "
"6694",6694,"MO","MO",29,64056,1,1,0,2,"Y",NA," 1",2," 73",1745,2100,21388,21588,1.6,19.6,443.843704,0,0,95,"JACKSON             "
"6695",6695,"MO","MO",29,64056,1,1,0,2,"Y",NA," 5",2," 74",1915,1915,21288,21488,3.1,9.1,430.944809,0,0,95,"JACKSON             "
"6696",6696,"MO","MO",29,64056,1,1,0,2,"Y",NA," 5",2," 76",1845,2100,22188,22388,2.3,9,430.944809,0,0,95,"JACKSON             "
"6697",6697,"MO","MO",29,64057,1,1,0,4,"Y",NA," 1",2," 49",1800,1830,11888,12088,3.6,8.4,443.843704,0,0,95,"JACKSON             "
"6698",6698,"MO","MO",29,64057,1,1,0,4,"Y",NA," 5",2," 50",800,800,12388,12588,1.2,15.5,430.944809,0,0,95,"JACKSON             "
"6699",6699,"MO","MO",29,64057,1,0,0,0," ",NA," 2",2," 59",900,845,13088,20288,11.4,4,438.808346,0,0,95,"JACKSON             "
"6700",6700,"MO","MO",29,64057,1,1,0,4,"Y",NA," 1",2," 89",800,800,30388,30388,3,7.5,443.843704,0,0,95,"JACKSON             "
"6701",6701,"MO","MO",29,64057,1,1,1,3,"Y",NA," 2",2,"  1",730,730,30388,30388,3.1,14,438.808346,0,0,95,"JACKSON             "
"6702",6702,"MO","MO",29,64058,1,1,0,2,"Y",NA," 5",2," 25",1800,1800,10188,10188,1.5,21.6,430.944809,0,0,95,"JACKSON             "
"6703",6703,"MO","MO",29,64058,1,1,0,2,"Y",NA," 5",2," 63",815,815,20288,20288,4.7,5.3,430.944809,0,0,95,"JACKSON             "
"6704",6704,"MO","MO",29,64058,1,1,0,2,"Y",NA," 4",2," 91",930,930,32488,32688,0.9,33.9,447.627412,0,0,95,"JACKSON             "
"6705",6705,"MO","MO",29,64063,1,1,0,4,"Y",NA," 3",2," 28",1045,1045,123187,10188,1.1,22.7,426.798855,1,0,95,"JACKSON             "
"6706",6706,"MO","MO",29,64063,1,0,0,0," ",NA," 4",2," 28",500,615,122987,123187,2.4,15.2,447.627412,0,0,95,"JACKSON             "
"6707",6707,"MO","MO",29,64063,1,1,0,4,"Y",NA," 4",2," 49",1230,1230,11488,11688,19,2.8,447.627412,0,0,95,"JACKSON             "
"6708",6708,"MO","MO",29,64063,1,1,1,3,"N",NA," 3",2," 36",2230,2230,12688,12888,4.6,6.5,426.798855,0,0,95,"JACKSON             "
"6709",6709,"MO","MO",29,64063,1,1,0,4,"Y",NA," 5",2," 54",1300,1530,12588,12788,1.9,16,430.944809,0,0,95,"JACKSON             "
"6710",6710,"MO","MO",29,64063,1,1,0,4,"Y",NA," 1",2," 58",1900,1900,12688,12888,1,23.9,443.843704,0,0,95,"JACKSON             "
"6711",6711,"MO","MO",29,64063,1,0,1,0,"Y",NA," 2",2," 53",1320,1320,12988,13188,1,21.4,438.808346,0,0,95,"JACKSON             "
"6712",6712,"MO","MO",29,64063,1,1,0,4,"Y",NA," 2",2," 57",1535,1645,20288,20288,5.7,5,438.808346,0,0,95,"JACKSON             "
"6713",6713,"MO","MO",29,64063,1,1,0,4,"Y",NA," 4",2," 63",1300,1300,20288,20288,10.8,3,447.627412,0,0,95,"JACKSON             "
"6714",6714,"MO","MO",29,64063,1,1,0,4,"Y",NA," 4",2," 66",1800,1830,21688,21888,29.9,2.1,447.627412,0,0,95,"JACKSON             "
"6715",6715,"MO","MO",29,64063,1,1,0,4,"Y",NA," 2",2," 76",1900,1900,21888,22088,2,28.4,438.808346,0,0,95,"JACKSON             "
"6716",6716,"MO","MO",29,64063,1,1,0,7,"Y",NA," 3",2," 94",1800,1800,40488,40488,1.7,11.7,426.798855,0,0,95,"JACKSON             "
"6717",6717,"MO","MO",29,64063,1,1,0,5,"Y",NA," 1",2," 97",730,800,41088,41288,10.4,2.9,443.843704,0,0,95,"JACKSON             "
"6718",6718,"MO","MO",29,64063,1,0,0,0," ",NA," 3",2,"  1",1800,1800,30388,30388,5.6,32.2,426.798855,0,0,95,"JACKSON             "
"6719",6719,"MO","MO",29,64064,1,1,0,2,"Y",NA," 3",2," 45",1910,1105,12188,12488,1.5,11.1,426.798855,0,0,95,"JACKSON             "
"6720",6720,"MO","MO",29,64064,1,1,0,2,"Y",NA," 4",2," 78",2204,2200,21488,21688,2,22.1,447.627412,0,0,95,"JACKSON             "
"6721",6721,"MO","MO",29,64075,1,1,0,4,"Y",NA," 4",2," 67",803,848,21388,21588,0.8,26.3,447.627412,0,0,95,"JACKSON             "
"6722",6722,"MO","MO",29,64081,1,1,0,4,"Y",NA," 2",2," 21",1000,1000,10188,10188,0.7,46.6,438.808346,0,0,95,"JACKSON             "
"6723",6723,"MO","MO",29,64081,1,1,1,7,"Y",NA," 1",2," 61",900,900,20288,20288,3,8.2,443.843704,0,0,95,"JACKSON             "
"6724",6724,"MO","MO",29,64088,1,1,0,4,"Y",NA," 4",2," 62",1000,1015,20288,20288,1.9,12.7,447.627412,0,0,95,"JACKSON             "
"6725",6725,"MO","MO",29,64108,1,1,1,1,"N",NA," 2",2," 38",1800,1800,11088,11288,1,31.1,438.808346,0,0,95,"JACKSON             "
"6726",6726,"MO","MO",29,64108,1,1,1,3,"Y",NA," 3",2,"  9",1020,1030,31388,31588,3.5,6.8,426.798855,0,0,95,"JACKSON             "
"6727",6727,"MO","MO",29,64110,1,1,0,4,"Y",NA," 1",2," 53",1900,1900,12788,12988,2.4,9.5,443.843704,0,0,95,"JACKSON             "
"6728",6728,"MO","MO",29,64110,1,1,0,4,"Y",NA," 4",2," 56",1600,1600,21588,21788,3.1,10.6,447.627412,0,0,95,"JACKSON             "
"6729",6729,"MO","MO",29,64110,1,1,1,1,"Y",NA," 5",2," 82",1215,1315,22288,22488,5,6.7,430.944809,0,0,95,"JACKSON             "
"6730",6730,"MO","MO",29,64110,1,1,0,4,"Y",NA," 1",2," 83",1230,1230,31588,31888,1.1,16.7,443.843704,0,0,95,"JACKSON             "
"6731",6731,"MO","MO",29,64110,1,1,0,4,"Y",NA," 3",2," 99",1700,1700,40488,41088,5.3,5.5,426.798855,0,0,95,"JACKSON             "
"6732",6732,"MO","MO",29,64110,1,1,1,1,"Y",NA," 5",2,"  7",1730,1730,40488,40488,1.5,19.1,430.944809,0,0,95,"JACKSON             "
"6733",6733,"MO","MO",29,64111,1,1,0,7,"Y",NA," 5",2," 98",830,900,41288,41688,3.3,7.6,430.944809,0,0,95,"JACKSON             "
"6734",6734,"MO","MO",29,64112,1,1,0,7,"Y",NA," 4",2," 52",800,800,12288,12488,1.5,14.9,447.627412,0,0,95,"JACKSON             "
"6735",6735,"MO","MO",29,64112,1,0,9,0," ",NA," 4",2," 96",2130,1930,41688,41888,1.9,10.5,447.627412,0,0,95,"JACKSON             "
"6736",6736,"MO","MO",29,64112,1,1,1,3,"Y",NA," 2",2,"  4",800,920,31688,31888,4.3,6.3,438.808346,0,0,95,"JACKSON             "
"6737",6737,"MO","MO",29,64113,1,1,0,7,"Y",NA," 1",2," 26",2000,1955,122087,122287,1.6,21.7,443.843704,0,0,95,"JACKSON             "
"6738",6738,"MO","MO",29,64113,1,1,1,3,"Y",NA," 4",2," 41",1842,1930,20288,20288,1.8,11.7,447.627412,0,0,95,"JACKSON             "
"6739",6739,"MO","MO",29,64113,1,1,0,4,"Y",NA," 3",2," 72",1330,1345,21188,21388,2.2,11.7,426.798855,0,0,95,"JACKSON             "
"6740",6740,"MO","MO",29,64113,1,1,1,3,"Y",NA," 4",2," 87",808,803,32288,32488,2.2,13.2,447.627412,0,0,95,"JACKSON             "
"6741",6741,"MO","MO",29,64113,1,0,0,0," ",NA," 3",2," 95",1120,1120,40488,40488,3.2,8.9,426.798855,0,0,95,"JACKSON             "
"6742",6742,"MO","MO",29,64113,1,0,1,0," ",NA," 5",2," 96",1700,1900,40488,41088,1.8,11.9,430.944809,0,0,95,"JACKSON             "
"6743",6743,"MO","MO",29,64114,1,1,0,7,"Y",NA," 3",2," 41",1400,1430,11688,11888,6.7,4.7,426.798855,0,0,95,"JACKSON             "
"6744",6744,"MO","MO",29,64114,1,1,1,7,"N",NA," 5",2," 30",1230,1240,20288,20288,3.3,18.8,430.944809,0,0,95,"JACKSON             "
"6745",6745,"MO","MO",29,64114,1,1,0,7,"N",NA," 4",2," 48",1230,1231,12688,12888,7.4,5,447.627412,0,0,95,"JACKSON             "
"6746",6746,"MO","MO",29,64114,1,1,0,4,"Y",NA," 3",2," 55",1830,1836,12888,13088,3.1,9.6,426.798855,0,0,95,"JACKSON             "
"6747",6747,"MO","MO",29,64114,1,1,0,4,"Y",NA," 3",2," 55",1700,1700,20288,20288,10.4,3.1,426.798855,0,0,95,"JACKSON             "
"6748",6748,"MO","MO",29,64114,1,1,0,4,"Y",NA," 2",2," 56",2100,2000,20288,20288,1.8,17.6,438.808346,0,0,95,"JACKSON             "
"6749",6749,"MO","MO",29,64114,1,1,0,0,"Y",NA," 1",2," 64",1145,1300,20288,20288,1.7,20.5,443.843704,0,0,95,"JACKSON             "
"6750",6750,"MO","MO",29,64114,1,1,0,4,"Y",NA," 1",2," 64",1615,1815,20288,21088,3.5,10.7,443.843704,1,0,95,"JACKSON             "
"6751",6751,"MO","MO",29,64114,1,1,0,4,"Y",NA," 4",2," 72",900,900,21188,21388,4.6,6.6,447.627412,0,0,95,"JACKSON             "
"6752",6752,"MO","MO",29,64114,1,1,1,3,"N",NA," 5",2," 74",2230,2230,21988,22188,4.4,6.6,430.944809,0,0,95,"JACKSON             "
"6753",6753,"MO","MO",29,64114,1,1,1,1,"N",NA," 4",2," 83",1830,1845,22188,22388,1.3,16.1,447.627412,0,0,95,"JACKSON             "
"6754",6754,"MO","MO",29,64114,1,1,0,4,"Y",NA," 1",2," 84",2015,2015,22288,22488,3.1,10.1,443.843704,0,0,95,"JACKSON             "
"6755",6755,"MO","MO",29,64114,1,1,0,4,"Y",NA," 5",2," 85",810,810,22988,30388,3.3,6.9,430.944809,0,0,95,"JACKSON             "
"6756",6756,"MO","MO",29,64114,1,1,0,4,"Y",NA," 3",2," 90",1430,1430,22688,22888,7.9,3.9,426.798855,0,0,95,"JACKSON             "
"6757",6757,"MO","MO",29,64114,1,1,0,4,"Y",NA," 5",2,"  3",1100,1100,31188,31388,2.8,16.2,430.944809,0,0,95,"JACKSON             "
"6758",6758,"MO","MO",29,64114,1,0,0,0," ",NA," 1",2,"  7",830,900,32988,33188,3,13.2,443.843704,0,0,95,"JACKSON             "
"6759",6759,"MO","MO",29,64116,1,1,0,2,"Y",NA," 1",2," 94",2200,2200,32588,32788,3.3,7.4,443.843704,0,0,95,"JACKSON             "
"6760",6760,"MO","MO",29,64117,1,1,1,1,"N",NA," 3",2," 33",2315,2315,30388,30388,3,10.7,426.798855,0,0,95,"JACKSON             "
"6761",6761,"MO","MO",29,64117,1,1,0,4,"Y",NA," 1",2," 78",1100,1100,22988,30388,0.6,25,443.843704,0,0,95,"JACKSON             "
"6762",6762,"MO","MO",29,64118,1,1,0,2,"Y",NA," 4",2," 72",730,730,21588,21788,2.5,7.7,447.627412,0,0,95,"JACKSON             "
"6763",6763,"MO","MO",29,64118,1,0,0,0," ",NA," 2",2," 82",803,805,22188,22388,1.4,31.3,438.808346,0,0,95,"JACKSON             "
"6764",6764,"MO","MO",29,64118,1,1,0,4,"Y",NA," 1",2," 84",1400,1710,22188,22388,0.4,0,443.843704,0,0,95,"JACKSON             "
"6765",6765,"MO","MO",29,64118,1,1,0,4,"Y",NA," 2",2," 95",1300,1930,40488,40488,4.3,7.2,438.808346,0,0,95,"JACKSON             "
"6766",6766,"MO","MO",29,64119,1,1,0,4,"Y",NA," 3",2," 72",2000,2000,21688,21888,4.6,6.4,426.798855,0,0,95,"JACKSON             "
"6767",6767,"MO","MO",29,64119,1,1,0,0,"Y",NA," 4",2," 74",1000,1000,21488,21688,6,7.5,447.627412,0,0,95,"JACKSON             "
"6768",6768,"MO","MO",29,64119,1,1,1,2,"Y",NA," 1",2," 96",1650,2330,41088,41288,1.4,13.9,443.843704,1,0,95,"JACKSON             "
"6769",6769,"MO","MO",29,64119,1,2,1,1," ",NA," 1",2,"  2",1025,1442,40488,40488,2.8,9.7,443.843704,0,0,95,"JACKSON             "
"6770",6770,"MO","MO",29,64123,1,1,0,4,"Y",NA," 2",2," 24",1900,1945,122187,122387,7.8,15.2,438.808346,0,0,95,"JACKSON             "
"6771",6771,"MO","MO",29,64123,1,1,0,4,"Y",NA," 4",2,"  7",1100,1100,30388,30388,7.5,3.6,447.627412,0,0,95,"JACKSON             "
"6772",6772,"MO","MO",29,64124,1,2,0,4,"Y",NA," 4",2," 35",1100,1100,11288,11488,2.4,11.6,447.627412,0,0,95,"JACKSON             "
"6773",6773,"MO","MO",29,64124,1,1,0,0,"Y",NA," 2",2," 49",1600,1600,11788,11988,4.2,6.4,438.808346,0,0,95,"JACKSON             "
"6774",6774,"MO","MO",29,64124,1,1,0,4,"Y",NA," 5",2," 42",1317,1600,12288,12588,3.4,5.9,430.944809,0,0,95,"JACKSON             "
"6775",6775,"MO","MO",29,64124,1,1,0,7,"Y",NA," 1",2," 50",900,900,12388,12588,3.6,6.3,443.843704,0,0,95,"JACKSON             "
"6776",6776,"MO","MO",29,64124,1,2,1,7,"Y",NA," 2",2," 61",1100,1120,21088,21288,2.3,13.5,438.808346,1,0,95,"JACKSON             "
"6777",6777,"MO","MO",29,64124,1,0,1,0," ",NA," 2",2,"  3",1810,700,30388,31288,1.3,24.6,438.808346,0,0,95,"JACKSON             "
"6778",6778,"MO","MO",29,64125,1,0,0,0,"0",NA," 2",2," 89",1925,1800,30388,30388,1.9,25.6,438.808346,0,0,95,"JACKSON             "
"6779",6779,"MO","MO",29,64126,1,1,0,4,"Y",NA," 3",2," 81",1635,1635,22188,22388,1.6,13.3,426.798855,0,0,95,"JACKSON             "
"6780",6780,"MO","MO",29,64126,1,0,9,0," ",NA," 5",2," 10",2000,2002,31688,31888,2.8,8.8,430.944809,0,0,95,"JACKSON             "
"6781",6781,"MO","MO",29,64127,1,1,1,3,"Y",NA," 2",2," 41",1345,1345,11588,11788,1.5,14.6,438.808346,0,0,95,"JACKSON             "
"6782",6782,"MO","MO",29,64127,1,1,0,0," ",NA," 2",2," 55",1500,1500,12888,13088,11.2,3.1,438.808346,0,0,95,"JACKSON             "
"6783",6783,"MO","MO",29,64127,1,0,1,0," ",NA," 4",2," 59",1330,1330,12988,20288,2.7,8,447.627412,0,0,95,"JACKSON             "
"6784",6784,"MO","MO",29,64127,1,1,0,0,"Y",NA," 3",2," 66",1400,1400,22888,30388,3.1,10.9,426.798855,0,0,95,"JACKSON             "
"6785",6785,"MO","MO",29,64127,1,1,0,4,"Y",NA," 3",2," 79",1600,1600,21588,21788,7.5,5.6,426.798855,0,0,95,"JACKSON             "
"6786",6786,"MO","MO",29,64127,1,1,0,4,"Y",NA," 2",2," 79",1640,1640,21888,22088,5,7.7,438.808346,0,0,95,"JACKSON             "
"6787",6787,"MO","MO",29,64127,1,0,1,2,"N",NA," 1",2," 85",700,700,22388,22588,1.7,15.5,443.843704,0,0,95,"JACKSON             "
"6788",6788,"MO","MO",29,64127,1,1,0,4,"Y",NA," 1",2," 87",1739,1738,22388,22588,4,8.3,443.843704,1,0,95,"JACKSON             "
"6789",6789,"MO","MO",29,64127,1,1,0,3,"Y",NA," 5",2,"  1",1658,1753,30388,31088,3.2,8.8,430.944809,0,0,95,"JACKSON             "
"6790",6790,"MO","MO",29,64128,1,1,0,4,"Y",NA," 3",2," 22",1300,1300,10188,10188,0.8,41.3,426.798855,0,0,95,"JACKSON             "
"6791",6791,"MO","MO",29,64128,1,1,0,0,"Y",NA," 4",2," 30",1300,1400,10188,10188,2,8.4,447.627412,0,0,95,"JACKSON             "
"6792",6792,"MO","MO",29,64128,1,1,0,4,"Y",NA," 3",2," 31",0,0,12488,12688,19.7,2.7,426.798855,0,0,95,"JACKSON             "
"6793",6793,"MO","MO",29,64128,1,1,1,1,"N",NA," 1",2," 49",1830,1830,12688,12888,3,9.5,443.843704,0,0,95,"JACKSON             "
"6794",6794,"MO","MO",29,64128,1,1,0,4,"Y",NA," 4",2," 53",1700,500,13088,20288,3.8,9.2,447.627412,0,0,95,"JACKSON             "
"6795",6795,"MO","MO",29,64128,1,1,2,1,"Y",NA," 5",2," 55",1930,1930,12988,13188,1.3,14.3,430.944809,0,0,95,"JACKSON             "
"6796",6796,"MO","MO",29,64128,1,1,0,4,"Y",NA," 2",2," 69",1215,1215,20288,20288,5.6,5.4,438.808346,0,0,95,"JACKSON             "
"6797",6797,"MO","MO",29,64128,1,1,1,2,"Y",NA," 3",2," 70",1720,1720,21288,21488,2.4,9.4,426.798855,0,0,95,"JACKSON             "
"6798",6798,"MO","MO",29,64128,1,1,0,0,"Y",NA," 4",2," 78",1615,1615,22688,22888,1.1,36,447.627412,0,0,95,"JACKSON             "
"6799",6799,"MO","MO",29,64128,1,1,0,4,"Y",NA," 1",2,"  2",0,0,31488,31688,2.5,13.8,443.843704,0,0,95,"JACKSON             "
"6800",6800,"MO","MO",29,64129,1,1,0,2,"Y",NA," 1",2," 22",1600,1600,122087,122287,15.6,3.9,443.843704,0,0,95,"JACKSON             "
"6801",6801,"MO","MO",29,64129,1,1,0,2,"Y",NA," 1",2," 47",945,945,12388,12588,0.8,21.2,443.843704,0,0,95,"JACKSON             "
"6802",6802,"MO","MO",29,64129,1,1,0,4,"Y",NA," 4",2," 49",930,1020,12588,12788,2.5,13.1,447.627412,0,0,95,"JACKSON             "
"6803",6803,"MO","MO",29,64129,1,1,0,4,"Y",NA," 5",2," 51",2030,2040,13088,20288,2.7,8.5,430.944809,0,0,95,"JACKSON             "
"6804",6804,"MO","MO",29,64129,1,1,0,2,"Y",NA," 4",2," 63",845,845,21688,21888,4.3,7.2,447.627412,0,0,95,"JACKSON             "
"6805",6805,"MO","MO",29,64129,1,1,0,2,"Y",NA," 3",2," 82",1520,1700,21888,22088,0.9,24.8,426.798855,0,0,95,"JACKSON             "
"6806",6806,"MO","MO",29,64130,1,1,0,4,"Y",NA," 5",2," 64",2300,2300,21588,21788,3.7,8.1,430.944809,0,0,95,"JACKSON             "
"6807",6807,"MO","MO",29,64131,1,1,1,1,"Y",NA," 2",2," 26",900,0,10188,10188,0.5,46.6,438.808346,0,0,95,"JACKSON             "
"6808",6808,"MO","MO",29,64131,1,1,0,4,"Y",NA," 2",2," 27",1220,1700,11188,11388,2.6,7.8,438.808346,0,0,95,"JACKSON             "
"6809",6809,"MO","MO",29,64131,1,1,0,4,"Y",NA," 1",2," 30",1400,1400,11188,11388,2.3,16.9,443.843704,0,0,95,"JACKSON             "
"6810",6810,"MO","MO",29,64131,1,1,0,4,"Y",NA," 2",1," 36",945,1000,11488,11688,0.9,22.7,218.513343,0,0,95,"JACKSON             "
"6811",6811,"MO","MO",29,64131,1,1,0,4,"Y",NA," 2",2," 40",1000,1000,11088,11288,5.8,9.2,438.808346,0,0,95,"JACKSON             "
"6812",6812,"MO","MO",29,64131,1,1,0,7,"Y",NA," 4",2," 40",2012,2041,11988,12188,3.3,8.6,447.627412,0,0,95,"JACKSON             "
"6813",6813,"MO","MO",29,64131,1,1,0,4,"Y",NA," 5",2," 57",2100,2100,20288,20288,2,11.1,430.944809,0,0,95,"JACKSON             "
"6814",6814,"MO","MO",29,64131,1,1,0,4,"Y",NA," 5",2," 67",1400,1410,21088,21288,3.7,8.1,430.944809,0,0,95,"JACKSON             "
"6815",6815,"MO","MO",29,64131,1,2,0,4,"Y",NA," 2",2," 75",1030,1030,21788,21988,2.1,11,438.808346,0,0,95,"JACKSON             "
"6816",6816,"MO","MO",29,64131,1,1,0,4,"Y",NA," 4",2," 82",2200,2200,22088,22288,1.4,15.1,447.627412,0,0,95,"JACKSON             "
